metric,rank,source_index,l3n4_median_error,l3n5_median_error,absolute_improvement,percent_improvement,matched_seed_wins,matched_seed_median_difference,target_energy,max_target_atomic_force,h_planarity_ratio,in_high_force,in_high_energy,in_planar
force_rmse,59,6054803,5.902356191425033,5.0611083772370975,0.8412478141879358,14.252745630805949,4/4,-0.9828152433633166,-93.73323059082031,53.30787195269146,0.05925827991967285,False,False,False
force_rmse,60,6690063,2.365080339588507,1.5291366779452504,0.8359436616432565,35.34525435143145,4/4,-0.8947660597556958,-62.931053161621094,252.44221524021546,0.15695298155940232,True,False,False
force_rmse,61,4003078,3.4362696269268866,2.6115895112982397,0.824680115628647,23.999284257742374,4/4,-1.0108688141704327,-78.96516418457031,110.02619166560507,0.0649546996353205,False,False,False
force_rmse,62,6583628,2.9816283902883898,2.1575938268739616,0.8240345634144282,27.63706456842282,4/4,-1.1272184074310225,180.7514190673828,2073.6143810897984,0.3941277537202286,True,True,False
force_rmse,63,5878635,2.0936127028887968,1.2757904141585108,0.817822288730286,39.06273054237028,4/4,-0.468509513686596,481.6501159667969,3839.1910485816647,0.28499948240255224,True,True,False
force_rmse,64,4923829,3.247246818664666,2.4310130068006965,0.8162338118639694,25.13618019955814,4/4,-0.7358573214107225,-40.61795425415039,105.02363800951576,0.13499061038562885,False,False,False
force_rmse,65,7172841,2.0576882955203124,1.2465242843749298,0.8111640111453826,39.42113161217499,4/4,-1.109611961407035,-95.34521484375,113.15094007137134,0.31805362258824055,False,False,False
force_rmse,66,4651451,3.572837809361447,2.7653788007427504,0.8074590086186966,22.59993460948649,4/4,-1.4160160485641857,339.71527099609375,2341.736931594005,0.26110774167548373,True,True,False
force_rmse,67,5052558,1.8145398532429868,1.0139808128620609,0.800559040380926,44.11912138221426,4/4,-0.47827845062822605,6.134542465209961,80.743141103265,0.1173595116177314,False,False,False
force_rmse,68,6858937,6.859073754051893,6.059423998566913,0.79964975548498,11.658276090304453,4/4,-1.4076761218014484,-105.75398254394531,192.41943491311767,0.10022833738250063,True,False,False
force_rmse,69,5415714,3.1543477800859927,2.3598984868835475,0.7944492932024452,25.185849772747225,4/4,-0.5176091954478474,-39.462974548339844,107.24194902920809,0.31414903668510663,False,False,False
force_rmse,70,5721213,2.8645823734900473,2.074201541110132,0.7903808323799151,27.591485575503253,4/4,-0.5581546694870925,35.75437927246094,1171.7368953564508,0.2428593082119396,True,False,False
force_rmse,71,4484261,2.6974439781728354,1.9256771565275161,0.7717668216453193,28.611041708013158,4/4,-0.5887905112027618,-58.24106216430664,96.4954633464316,0.08527205660418814,False,False,False
force_rmse,72,7486546,4.971880048118387,4.202457876905591,0.7694221712127964,15.475477359997551,4/4,-1.4951438068576224,-51.7744026184082,116.60136626790035,0.18840999845884895,False,False,False
force_rmse,73,7216338,4.8166314201419,4.050769797596426,0.765861622545474,15.900357651258922,4/4,-1.2794726540616372,-70.12883758544922,94.93376001582827,0.05989821236020149,False,False,False
force_rmse,74,5967700,5.079540515119152,4.316236407956708,0.763304107162444,15.02703059244206,4/4,-0.5620477625446376,-7.5093302726745605,94.54105901698989,0.3771655234691305,False,False,False
force_rmse,75,5884342,2.112821628622174,1.3524057587477376,0.7604158698744365,35.99053794097723,4/4,-0.8560936435196675,56.65425109863281,717.7880439642903,0.11211494784134046,True,True,False
force_rmse,76,7106518,2.435071058919185,1.683344221825558,0.7517268370936268,30.87083780738963,4/4,-0.5524052491424533,-14.057672500610352,123.8004908664921,0.29519354477614934,False,False,False
force_rmse,77,4939165,1.7108563888551824,0.9607526426742314,0.750103746180951,43.84375866187588,4/4,-0.9267722281172621,-88.06364440917969,214.87872061352329,0.16627587998654833,True,False,False
force_rmse,78,5971661,2.773145248478747,2.025111529884768,0.7480337185939789,26.974199025612698,4/4,-0.9007393152077507,-35.96399688720703,138.7860636805384,0.10317056444654506,False,False,False
force_rmse,79,4699567,5.737341453940845,4.995096440663241,0.7422450132776035,12.937089752044876,4/4,-1.6677505972597344,152.1472625732422,1354.6719120971638,0.06529459573531735,True,True,False
force_rmse,80,7235923,1.8372038600119758,1.1106533728513435,0.7265504871606323,39.546536068996524,4/4,-0.9578358952656105,-21.115650177001953,102.3177747981786,0.5126678867528349,False,False,False
force_rmse,81,3823529,2.667104186396651,1.944094247112151,0.7230099392845002,27.108425046616247,4/4,-0.800924908799946,-75.51155090332031,114.55428506293059,0.1638354756210327,False,False,False
force_rmse,82,4535553,4.3278862607205095,3.608808763506902,0.7190774972136076,16.61498139957807,4/4,-1.1032135151337412,399.0873718261719,3241.736841814944,0.11678065651008823,True,True,False
force_rmse,83,5664650,8.69594919313652,7.981911292599564,0.7140379005369564,8.21115538601039,4/4,-0.7570549785620204,-71.91605377197266,101.57484855905427,0.15656776542186165,False,False,False
force_rmse,84,3228653,2.192987247002996,1.4828218204198294,0.7101654265831665,32.38347270617741,4/4,-0.8157142939235903,-16.4523868560791,96.21836808414322,0.1836090528747631,False,False,False
force_rmse,85,4002319,2.7858836575347645,2.0845812472900476,0.701302410244717,25.17342776852718,4/4,-0.676618185346079,-38.03743362426758,82.29212218991809,0.0762283822015807,False,False,False
force_rmse,86,7129775,2.471287045191157,1.7700005652335133,0.7012864799576435,28.377378553505842,4/4,-0.42385225919147473,-42.845767974853516,486.3127003350816,0.01812247409353887,True,False,True
force_rmse,87,4825348,2.343256574376369,1.6491094291317605,0.6941471452446084,29.6231813807819,4/4,-0.3822495166101465,441.59613037109375,3227.191176267081,0.22150420758257827,True,True,False
force_rmse,88,7526801,2.2014750223645287,1.5073373450299439,0.6941376773345849,31.53057246995405,4/4,-0.27746616452340656,33.059974670410156,971.4198292569009,0.22574420650275567,True,False,False
force_rmse,89,6426461,3.406433900862928,2.715156837849997,0.6912770630129312,20.293276873442778,4/4,-0.7300856135488433,292.3011474609375,1819.6144996364708,0.34658828287222765,True,True,False
force_rmse,90,7683393,3.139732210493303,2.4554333240513246,0.6842988864419786,21.7948169004663,4/4,-1.0230891220081422,41.50943374633789,68.10627253724606,0.13886900856143786,False,False,False
force_rmse,91,6283812,5.294696334829936,4.611870289419588,0.6828260454103479,12.896415624792956,4/4,-1.0839689567371416,75.75304412841797,1134.6365792998467,0.06172255876613824,True,True,False
force_rmse,92,4381352,2.6376069263681874,1.963740134255862,0.6738667921123254,25.54841608033673,4/4,-0.7725129909340422,-68.17605590820312,95.45058768310405,0.08910963134059485,False,False,False
force_rmse,93,4507162,1.4861600794644216,0.823749587866948,0.6624104915974737,44.57194758159507,4/4,-0.4719423831896482,-55.725074768066406,119.22884809407509,0.13840739632412258,False,False,False
force_rmse,94,3311161,2.685479979765114,2.0264100741976585,0.6590699055674554,24.541977990284668,4/4,-0.5285334194795401,-15.271842002868652,422.904724869198,0.24515680082485475,True,False,False
