subset,metric,direction,rank,source_index,target_energy,max_target_atomic_force,h_planarity_ratio,in_high_force,in_high_energy,in_planar,l3n4_median_error,l3n5_median_error,l3n5_minus_l3n4
high_energy,energy_abs_error,largest_l3n5_improvement,5,3302699,225.8095703125,1979.2682273044718,0.05980392137340777,True,True,False,3.7926406860351562,1.7232894897460938,-2.0693511962890625
high_energy,energy_abs_error,largest_l3n5_improvement,6,4331822,447.4918212890625,3339.113055252957,0.30650571143256017,True,True,False,2.4985198974609375,0.8402557373046875,-1.65826416015625
high_energy,energy_abs_error,largest_l3n5_improvement,7,7081698,94.93647766113281,1424.8634535228427,0.07052923645734732,True,True,False,2.6567420959472656,1.0928535461425781,-1.5638885498046875
high_energy,energy_abs_error,largest_l3n5_improvement,8,3101778,90.6782455444336,669.2616484073694,0.08999974491881882,True,True,False,2.1495933532714844,0.6621894836425781,-1.4874038696289062
high_energy,energy_abs_error,largest_l3n5_improvement,9,6382778,101.07012176513672,2051.187886879723,0.10348348713962376,True,True,False,2.7676239013671875,1.3711013793945312,-1.3965225219726562
high_energy,energy_abs_error,largest_l3n5_improvement,10,4465432,247.4599609375,1858.8143939309064,0.1718364518683342,True,True,False,3.5775299072265625,2.2030868530273438,-1.3744430541992188
high_energy,energy_abs_error,largest_l3n5_improvement,11,6766812,216.68655395507812,2030.4727448972603,0.3078481058664589,True,True,False,3.0057449340820312,1.6983871459960938,-1.3073577880859375
high_energy,energy_abs_error,largest_l3n5_improvement,12,4707565,936.1536865234375,3457.4455604779064,0.07308820661927164,True,True,False,2.692626953125,1.42266845703125,-1.26995849609375
high_energy,energy_abs_error,largest_l3n5_improvement,13,4757929,530.931884765625,3771.9425286777637,0.5282583784180896,True,True,False,2.903106689453125,1.66851806640625,-1.234588623046875
high_energy,energy_abs_error,largest_l3n5_improvement,14,5715314,306.1038818359375,2017.2581969033413,0.1074124167844492,True,True,False,1.56781005859375,0.33697509765625,-1.2308349609375
high_energy,energy_abs_error,largest_l3n5_improvement,15,6727989,610.2911376953125,3646.258705987283,0.03954161467205755,True,True,True,1.78759765625,0.573760986328125,-1.213836669921875
high_energy,energy_abs_error,largest_l3n5_improvement,16,4186645,464.4876403808594,3446.474183263231,0.06987394909769654,True,True,False,1.7291259765625,0.5171051025390625,-1.2120208740234375
high_energy,energy_abs_error,largest_l3n5_improvement,17,5446117,363.9571533203125,1876.2465422653004,0.09361467507756294,True,True,False,2.675079345703125,1.4732818603515625,-1.2017974853515625
high_energy,energy_abs_error,largest_l3n5_improvement,18,4778168,102.83438110351562,1095.6778672505068,0.11214948696409303,True,True,False,1.5999755859375,0.42877197265625,-1.17120361328125
high_energy,energy_abs_error,largest_l3n5_improvement,19,4340376,233.55908203125,1836.3285751892,0.21215045829580978,True,True,False,1.744293212890625,0.58050537109375,-1.163787841796875
high_energy,energy_abs_error,largest_l3n5_improvement,20,3951646,440.9356689453125,3039.922166559276,0.02527357527008996,True,True,True,3.5872650146484375,2.43017578125,-1.1570892333984375
high_energy,energy_abs_error,largest_l3n5_improvement,21,5830229,220.7915802001953,1528.4029616681337,0.1569701637404983,True,True,False,2.8160552978515625,1.6905670166015625,-1.12548828125
high_energy,energy_abs_error,largest_l3n5_improvement,22,7168118,425.5767517089844,3459.134779785901,0.09987062826619121,True,True,False,1.866363525390625,0.7860870361328125,-1.0802764892578125
high_energy,energy_abs_error,largest_l3n5_improvement,23,7479775,476.5604248046875,3192.0085283865046,0.09937386654210256,True,True,False,5.447601318359375,4.3817596435546875,-1.0658416748046875
high_energy,energy_abs_error,largest_l3n5_improvement,24,5668082,137.4281463623047,1643.4210517107306,0.012954741652780636,True,True,True,2.0162277221679688,0.9510498046875,-1.0651779174804688
high_energy,energy_abs_error,largest_l3n5_improvement,25,4683356,336.07769775390625,2734.3146590338406,0.2664335800658451,True,True,False,2.175811767578125,1.1207122802734375,-1.0550994873046875
high_energy,energy_abs_error,largest_l3n5_regression,1,5790076,530.6148071289062,2394.856658433027,0.020333796653811617,True,True,True,4.105010986328125,7.086090087890625,2.9810791015625
high_energy,energy_abs_error,largest_l3n5_regression,2,4426685,763.7227783203125,3332.67259615729,0.14101687776701655,True,True,False,1.080718994140625,3.31024169921875,2.229522705078125
high_energy,energy_abs_error,largest_l3n5_regression,3,3838582,852.1339721679688,4686.090186005615,0.06018182665764262,True,True,False,6.8416748046875,8.98004150390625,2.13836669921875
high_energy,energy_abs_error,largest_l3n5_regression,4,3860115,444.4144287109375,3317.227795571614,0.27526969359458425,True,True,False,1.6337890625,3.442352294921875,1.808563232421875
high_energy,energy_abs_error,largest_l3n5_regression,5,7559705,218.34030151367188,1823.7514278924675,0.018762713083134975,True,True,True,0.487152099609375,2.1893310546875,1.702178955078125
high_energy,energy_abs_error,largest_l3n5_regression,6,6192544,87.9297866821289,554.4719859081271,0.08872579862094872,True,True,False,2.1141891479492188,3.7306251525878906,1.6164360046386719
high_energy,energy_abs_error,largest_l3n5_regression,7,3959842,357.10150146484375,3253.018564926947,0.10301902135557818,True,True,False,2.80487060546875,4.363128662109375,1.558258056640625
high_energy,energy_abs_error,largest_l3n5_regression,8,4003634,894.2456665039062,4363.342247016245,0.11125618049547059,True,True,False,1.64996337890625,3.19342041015625,1.54345703125
high_energy,energy_abs_error,largest_l3n5_regression,9,4062509,386.6946105957031,2537.6449957515183,0.33966550621488534,True,True,False,0.626312255859375,2.150787353515625,1.52447509765625
high_energy,energy_abs_error,largest_l3n5_regression,10,4306043,181.05482482910156,649.7699998825456,0.15670404129821106,True,True,False,0.9331283569335938,2.4340133666992188,1.500885009765625
high_energy,energy_abs_error,largest_l3n5_regression,11,7154162,551.7584228515625,3929.069287602201,0.36431874840628536,True,True,False,0.81964111328125,2.218841552734375,1.399200439453125
high_energy,energy_abs_error,largest_l3n5_regression,12,4743329,69.5481185913086,870.2618248487794,0.054200987271438926,True,True,False,0.9702606201171875,2.264698028564453,1.2944374084472656
high_energy,energy_abs_error,largest_l3n5_regression,13,3655899,202.0066375732422,1668.6722021937894,0.00826049343861809,True,True,True,1.1987762451171875,2.4761886596679688,1.2774124145507812
high_energy,energy_abs_error,largest_l3n5_regression,14,5783662,321.6359558105469,2633.153464752796,0.13368478254288613,True,True,False,1.7623443603515625,3.0393218994140625,1.2769775390625
high_energy,energy_abs_error,largest_l3n5_regression,15,6945825,555.7863159179688,3654.617044313861,0.12433713183017511,True,True,False,0.5198974609375,1.65863037109375,1.13873291015625
high_energy,energy_abs_error,largest_l3n5_regression,16,5195138,204.14492797851562,1662.594814609126,0.31630899967545045,True,True,False,0.6895675659179688,1.7743301391601562,1.0847625732421875
high_energy,energy_abs_error,largest_l3n5_regression,17,4676576,209.9587860107422,1354.293656480231,0.05129761407942873,True,True,False,2.8491363525390625,3.8993988037109375,1.050262451171875
high_energy,energy_abs_error,largest_l3n5_regression,18,5379344,172.74205017089844,1772.4228415236382,0.09875605240931885,True,True,False,1.5103225708007812,2.55706787109375,1.0467453002929688
high_energy,energy_abs_error,largest_l3n5_regression,19,4564921,430.25091552734375,3103.5890250318753,0.11049922869175742,True,True,False,1.7940673828125,2.83233642578125,1.03826904296875
high_energy,energy_abs_error,largest_l3n5_regression,20,3196154,339.3658142089844,2947.2563288066754,0.5596171508563738,True,True,False,0.9194183349609375,1.900390625,0.9809722900390625
high_energy,energy_abs_error,largest_l3n5_regression,21,4429570,63.044593811035156,753.507414587845,0.12520981767934566,True,True,False,1.0474281311035156,2.0259628295898438,0.9785346984863281
high_energy,energy_abs_error,largest_l3n5_regression,22,6471773,654.5047607421875,3526.6934413358417,0.002399917500390115,True,True,True,1.24615478515625,2.21820068359375,0.9720458984375
high_energy,energy_abs_error,largest_l3n5_regression,23,4234991,94.16349792480469,1024.828436573608,0.06925796068976718,True,True,False,1.180267333984375,2.1462478637695312,0.9659805297851562
high_energy,energy_abs_error,largest_l3n5_regression,24,3825282,197.35723876953125,1673.1016503531678,0.24910823602160465,True,True,False,1.3154525756835938,2.26116943359375,0.9457168579101562
high_energy,energy_abs_error,largest_l3n5_regression,25,3755025,210.58990478515625,1842.8520070339875,0.04613787061908412,True,True,False,0.8998336791992188,1.83953857421875,0.9397048950195312
high_energy,force_rmse,largest_l3n5_improvement,1,5813022,450.1976623535156,2451.501262381391,0.008928890243024793,True,True,True,21.2127448500664,12.13628556729185,-9.07645928277455
high_energy,force_rmse,largest_l3n5_improvement,2,4003634,894.2456665039062,4363.342247016245,0.11125618049547059,True,True,False,29.308776825939404,23.464836201837187,-5.843940624102217
high_energy,force_rmse,largest_l3n5_improvement,3,5619249,587.6139526367188,2381.2842903827395,0.049895034035827776,True,True,False,15.071470268773478,10.720026005839,-4.3514442629344785
high_energy,force_rmse,largest_l3n5_improvement,4,6954521,211.0420379638672,1426.3538655086745,0.293965204884976,True,True,False,18.427749044540203,14.434772635674964,-3.992976408865239
high_energy,force_rmse,largest_l3n5_improvement,5,4246309,956.009521484375,4542.151327963925,0.09653371641999943,True,True,False,10.169226742262563,6.861772915311244,-3.3074538269513187
high_energy,force_rmse,largest_l3n5_improvement,6,6192544,87.9297866821289,554.4719859081271,0.08872579862094872,True,True,False,12.06996947473722,8.80314429796394,-3.266825176773281
high_energy,force_rmse,largest_l3n5_improvement,7,4238808,600.2057495117188,3845.5605612568415,0.13359097832325795,True,True,False,15.570478358394508,12.548701723884967,-3.021776634509541
high_energy,force_rmse,largest_l3n5_improvement,8,6371940,342.01678466796875,2919.436022591803,0.0475817176217904,True,True,False,32.26919577754385,29.261177811118095,-3.0080179664257543
high_energy,force_rmse,largest_l3n5_improvement,9,6382778,101.07012176513672,2051.187886879723,0.10348348713962376,True,True,False,8.86827548719638,6.215165206567173,-2.653110280629207
high_energy,force_rmse,largest_l3n5_improvement,10,4270577,136.68980407714844,1329.7604327721895,0.3630710463413636,True,True,False,10.044304174749342,7.559222954033201,-2.4850812207161415
high_energy,force_rmse,largest_l3n5_improvement,11,7081698,94.93647766113281,1424.8634535228427,0.07052923645734732,True,True,False,6.975816970699096,4.50379670757635,-2.4720202631227464
high_energy,force_rmse,largest_l3n5_improvement,12,4675306,475.09930419921875,3592.046891204853,0.2910936566892946,True,True,False,10.937766532851203,8.51346441155517,-2.4243021212960336
high_energy,force_rmse,largest_l3n5_improvement,13,7237219,380.9141540527344,2547.380533788192,0.0036300819483645903,True,True,True,12.37602268798955,10.013967124303871,-2.3620555636856793
high_energy,force_rmse,largest_l3n5_improvement,14,5962212,67.50299072265625,838.4854980014323,0.1341212085710198,True,True,False,12.940059640344238,10.584816683353495,-2.355242956990743
high_energy,force_rmse,largest_l3n5_improvement,15,5122175,336.9683837890625,2010.8819511362944,0.23028704377347634,True,True,False,15.321796703578393,13.074786861647965,-2.247009841930428
high_energy,force_rmse,largest_l3n5_improvement,16,4460916,553.5440063476562,3929.027490288446,0.13393994890871513,True,True,False,5.801054513781942,3.648087726769462,-2.1529667870124802
high_energy,force_rmse,largest_l3n5_improvement,17,3877751,383.8187255859375,3005.1609791452292,0.3083544873408319,True,True,False,8.789593903101585,6.7194225555052345,-2.07017134759635
high_energy,force_rmse,largest_l3n5_improvement,18,7012853,85.27275085449219,1559.036771397597,0.039956491266223804,True,True,True,25.211669407569758,23.213701081482665,-1.9979683260870935
high_energy,force_rmse,largest_l3n5_improvement,19,5826856,453.3032531738281,2255.5204167684606,0.09970006770224848,True,True,False,5.977441006813649,4.013212468226156,-1.9642285385874931
high_energy,force_rmse,largest_l3n5_improvement,20,3526889,155.41368103027344,1203.6128288086545,0.09848170691029168,True,True,False,3.7236533647850067,1.7897854288771124,-1.9338679359078943
high_energy,force_rmse,largest_l3n5_improvement,21,4462450,440.3457946777344,3114.6842138289007,0.15081593374595734,True,True,False,6.739647511187837,4.942140389651886,-1.7975071215359506
high_energy,force_rmse,largest_l3n5_improvement,22,6660541,407.89434814453125,2987.09079325253,0.10581294796744083,True,True,False,20.07993981742848,18.29350607023661,-1.7864337471918716
high_energy,force_rmse,largest_l3n5_improvement,23,6584497,559.5956420898438,3783.837229077753,0.06211405073840902,True,True,False,5.882638411140022,4.104074664934983,-1.7785637462050383
high_energy,force_rmse,largest_l3n5_improvement,24,7212767,97.8421630859375,1173.9837081382632,0.07444641470297675,True,True,False,12.585141951450307,10.854939578021357,-1.7302023734289502
high_energy,force_rmse,largest_l3n5_improvement,25,4460141,125.72431182861328,1427.5144232464868,0.4494313530290118,True,True,False,5.999631646254434,4.333051908740581,-1.6665797375138531
high_energy,force_rmse,largest_l3n5_regression,1,6116553,776.0056762695312,3615.9614779046424,0.08422628053254536,True,True,False,28.635686021753614,36.60351827438011,7.9678322526264935
high_energy,force_rmse,largest_l3n5_regression,2,3838582,852.1339721679688,4686.090186005615,0.06018182665764262,True,True,False,15.400676599640988,19.594825340412307,4.194148740771318
high_energy,force_rmse,largest_l3n5_regression,3,6687820,426.24853515625,2814.9874790557537,0.061717574660299486,True,True,False,5.470869443573726,9.418143431543541,3.9472739879698153
high_energy,force_rmse,largest_l3n5_regression,4,4426685,763.7227783203125,3332.67259615729,0.14101687776701655,True,True,False,5.321155764412893,9.123821949291266,3.8026661848783725
high_energy,force_rmse,largest_l3n5_regression,5,5369071,96.65461730957031,1140.5123758048435,0.23020958463417324,True,True,False,11.421148345849472,15.014393085838474,3.593244739989002
high_energy,force_rmse,largest_l3n5_regression,6,4721418,445.1910095214844,3636.014261369412,0.21404366392942575,True,True,False,6.418242372007249,9.68010537896022,3.2618630069529715
high_energy,force_rmse,largest_l3n5_regression,7,6783556,502.5869445800781,3637.00161425295,0.2706014117448172,True,True,False,8.6480313879203,11.905097740154073,3.257066352233773
high_energy,force_rmse,largest_l3n5_regression,8,5044745,195.63421630859375,840.4466285368908,0.12635855290508713,True,True,False,7.874138979879329,11.014363477249505,3.140224497370176
high_energy,force_rmse,largest_l3n5_regression,9,7508701,467.0024108886719,2244.888265487574,0.08284972848157236,True,True,False,4.936343822464554,8.003786639835825,3.067442817371271
high_energy,force_rmse,largest_l3n5_regression,10,3825282,197.35723876953125,1673.1016503531678,0.24910823602160465,True,True,False,5.910041622170669,8.858532924262892,2.948491302092223
high_energy,force_rmse,largest_l3n5_regression,11,3104925,645.1893310546875,3805.0113948103526,0.08606981943316722,True,True,False,5.429662934617747,8.267158000402633,2.8374950657848856
high_energy,force_rmse,largest_l3n5_regression,12,4280646,555.4479370117188,3530.018774988642,0.22909043066509735,True,True,False,5.1305336036770335,7.959058805616079,2.828525201939046
high_energy,force_rmse,largest_l3n5_regression,13,3319908,122.4639663696289,573.5452868360959,0.05766772768401383,True,True,False,15.370015886892888,18.168871713549223,2.798855826656334
high_energy,force_rmse,largest_l3n5_regression,14,7154162,551.7584228515625,3929.069287602201,0.36431874840628536,True,True,False,15.367380421309875,18.090379353477843,2.722998932167968
high_energy,force_rmse,largest_l3n5_regression,15,3196154,339.3658142089844,2947.2563288066754,0.5596171508563738,True,True,False,3.658902358046614,6.343846807055477,2.6849444490088628
high_energy,force_rmse,largest_l3n5_regression,16,5830229,220.7915802001953,1528.4029616681337,0.1569701637404983,True,True,False,16.567670564331564,19.03332724418796,2.4656566798563944
high_energy,force_rmse,largest_l3n5_regression,17,4306043,181.05482482910156,649.7699998825456,0.15670404129821106,True,True,False,9.166438196416195,11.552420932051207,2.3859827356350127
high_energy,force_rmse,largest_l3n5_regression,18,5068323,530.708740234375,3891.863141878907,0.09030221287737282,True,True,False,2.4281824967328625,4.71792729987782,2.2897448031449574
high_energy,force_rmse,largest_l3n5_regression,19,6471773,654.5047607421875,3526.6934413358417,0.002399917500390115,True,True,True,12.487289056389344,14.768231707785201,2.2809426513958577
high_energy,force_rmse,largest_l3n5_regression,20,4141669,683.022705078125,3560.630786748357,0.4061703840764137,True,True,False,26.201192368893885,28.47678381299763,2.275591444103746
high_energy,force_rmse,largest_l3n5_regression,21,6114683,135.53256225585938,1018.4203579613732,0.006843317939029664,True,True,True,6.3230961223352935,8.594462291323598,2.2713661689883047
high_energy,force_rmse,largest_l3n5_regression,22,4240542,347.2301330566406,2455.2942475921545,0.09406922890931875,True,True,False,10.801601912552858,13.008406640555005,2.2068047280021474
high_energy,force_rmse,largest_l3n5_regression,23,3959842,357.10150146484375,3253.018564926947,0.10301902135557818,True,True,False,14.150140086754279,16.349824826788605,2.1996847400343267
high_energy,force_rmse,largest_l3n5_regression,24,5260565,219.36825561523438,2018.5068179516202,0.1245164424472202,True,True,False,2.498720152580204,4.661089010902218,2.162368858322014
high_energy,force_rmse,largest_l3n5_regression,25,7330170,91.68834686279297,594.5341205120649,0.22347868497706264,True,True,False,6.50652438920733,8.633673480043118,2.127149090835788
planar,energy_abs_error,largest_l3n5_improvement,1,7700291,-84.5953598022461,161.87158998919742,0.03838918469786668,False,False,True,2.0195465087890625,0.7217483520507812,-1.2977981567382812
planar,energy_abs_error,largest_l3n5_improvement,2,3384474,-69.48951721191406,257.2468857841792,0.020261487207490124,True,False,True,1.7655105590820312,0.517974853515625,-1.2475357055664062
planar,energy_abs_error,largest_l3n5_improvement,3,6727989,610.2911376953125,3646.258705987283,0.03954161467205755,True,True,True,1.78759765625,0.573760986328125,-1.213836669921875
planar,energy_abs_error,largest_l3n5_improvement,4,3951646,440.9356689453125,3039.922166559276,0.02527357527008996,True,True,True,3.5872650146484375,2.43017578125,-1.1570892333984375
planar,energy_abs_error,largest_l3n5_improvement,5,7729244,-70.51241302490234,421.3369080891828,0.030199526406429446,True,False,True,1.7217674255371094,0.6334266662597656,-1.0883407592773438
planar,energy_abs_error,largest_l3n5_improvement,6,5668082,137.4281463623047,1643.4210517107306,0.012954741652780636,True,True,True,2.0162277221679688,0.9510498046875,-1.0651779174804688
planar,energy_abs_error,largest_l3n5_improvement,7,6719011,-67.93519592285156,236.66905409666836,0.03616725220303256,True,False,True,1.6907463073730469,0.7072982788085938,-0.9834480285644531
planar,energy_abs_error,largest_l3n5_improvement,8,3740890,25.89576530456543,938.9099209663436,0.005724547080926607,True,False,True,1.3675785064697266,0.3920783996582031,-0.9755001068115234
planar,energy_abs_error,largest_l3n5_improvement,9,3900118,-79.32415771484375,88.49051591961154,0.0351505618398007,False,False,True,1.7522735595703125,0.7858848571777344,-0.9663887023925781
planar,energy_abs_error,largest_l3n5_improvement,10,4555279,75.56903839111328,1047.2183961577791,0.013077564393165281,True,True,True,1.3820648193359375,0.4276084899902344,-0.9544563293457031
planar,energy_abs_error,largest_l3n5_improvement,11,5882806,-19.94502830505371,639.3164477618637,0.002334925008017024,True,False,True,1.666421890258789,0.7700023651123047,-0.8964195251464844
planar,energy_abs_error,largest_l3n5_improvement,12,7012853,85.27275085449219,1559.036771397597,0.039956491266223804,True,True,True,5.215587615966797,4.330898284912109,-0.8846893310546875
planar,energy_abs_error,largest_l3n5_improvement,13,3297536,-51.58659362792969,90.29604035629434,0.018269102057948506,False,False,True,1.533761978149414,0.6588172912597656,-0.8749446868896484
planar,energy_abs_error,largest_l3n5_improvement,14,3296808,231.32760620117188,2004.9007509127746,0.00954705599384021,True,True,True,0.8751296997070312,0.08672332763671875,-0.7884063720703125
planar,energy_abs_error,largest_l3n5_improvement,15,7692623,364.70880126953125,2932.503378549495,0.02164828539563714,True,True,True,2.294921875,1.5133819580078125,-0.7815399169921875
planar,energy_abs_error,largest_l3n5_improvement,16,6370611,1.8642487525939941,944.3939466246751,0.015975866582807224,True,False,True,1.9865059852600098,1.234447956085205,-0.7520580291748047
planar,energy_abs_error,largest_l3n5_improvement,17,4903580,18.436349868774414,1004.0013776839427,0.010980793541280218,True,False,True,1.8930978775024414,1.1485309600830078,-0.7445669174194336
planar,energy_abs_error,largest_l3n5_improvement,18,4840687,368.39349365234375,2578.000600628772,0.018276461193129583,True,True,True,1.8318023681640625,1.1101837158203125,-0.72161865234375
planar,energy_abs_error,largest_l3n5_improvement,19,3113178,-3.3617053031921387,372.6474389136463,0.03194444253076943,True,False,True,1.3265745639801025,0.6096277236938477,-0.7169468402862549
planar,energy_abs_error,largest_l3n5_improvement,20,7590670,-65.0432357788086,165.54031143372057,0.005875789076968064,False,False,True,1.1720695495605469,0.4629020690917969,-0.70916748046875
planar,energy_abs_error,largest_l3n5_improvement,21,4273898,287.3783264160156,2466.2174739410493,0.03593188908514872,True,True,True,1.2247467041015625,0.524017333984375,-0.7007293701171875
planar,energy_abs_error,largest_l3n5_improvement,22,5185720,224.8753204345703,2018.4970748890207,0.04109283408120387,True,True,True,1.1392974853515625,0.43866729736328125,-0.7006301879882812
planar,energy_abs_error,largest_l3n5_improvement,23,5333119,-79.77207946777344,96.88122712046808,0.0071400512842179804,False,False,True,1.1184616088867188,0.4217872619628906,-0.6966743469238281
planar,energy_abs_error,largest_l3n5_improvement,24,6330183,-32.940975189208984,84.13574551652519,0.022287762156897598,False,False,True,0.9345054626464844,0.2519550323486328,-0.6825504302978516
planar,energy_abs_error,largest_l3n5_improvement,25,4229675,-55.33869171142578,73.33769031547189,0.03527174284430674,False,False,True,1.770294189453125,1.0961322784423828,-0.6741619110107422
planar,energy_abs_error,largest_l3n5_regression,1,7306805,-17.657989501953125,464.77661298106284,0.003262245686422645,True,False,True,1.6046638488769531,4.801151752471924,3.1964879035949707
planar,energy_abs_error,largest_l3n5_regression,2,5790076,530.6148071289062,2394.856658433027,0.020333796653811617,True,True,True,4.105010986328125,7.086090087890625,2.9810791015625
planar,energy_abs_error,largest_l3n5_regression,3,7559705,218.34030151367188,1823.7514278924675,0.018762713083134975,True,True,True,0.487152099609375,2.1893310546875,1.702178955078125
planar,energy_abs_error,largest_l3n5_regression,4,3655899,202.0066375732422,1668.6722021937894,0.00826049343861809,True,True,True,1.1987762451171875,2.4761886596679688,1.2774124145507812
planar,energy_abs_error,largest_l3n5_regression,5,6063503,-54.58428192138672,505.6486739269703,0.02351442131086386,True,False,True,1.5769691467285156,2.8055152893066406,1.228546142578125
planar,energy_abs_error,largest_l3n5_regression,6,3919681,-15.621010780334473,306.86565056977435,0.007237734732807119,True,False,True,0.343505859375,1.434309959411621,1.090804100036621
planar,energy_abs_error,largest_l3n5_regression,7,4406571,-42.8316764831543,374.05019867527784,0.014257005730381352,True,False,True,1.0729179382324219,2.1259212493896484,1.0530033111572266
planar,energy_abs_error,largest_l3n5_regression,8,3478321,-66.14390563964844,174.22519894451153,0.007574184763872869,False,False,True,0.9624977111816406,1.9674301147460938,1.0049324035644531
planar,energy_abs_error,largest_l3n5_regression,9,6453118,35.7779541015625,411.10807122048226,0.032950218699643194,True,False,True,0.6560592651367188,1.6590251922607422,1.0029659271240234
planar,energy_abs_error,largest_l3n5_regression,10,6471773,654.5047607421875,3526.6934413358417,0.002399917500390115,True,True,True,1.24615478515625,2.21820068359375,0.9720458984375
planar,energy_abs_error,largest_l3n5_regression,11,7527174,17.47502326965332,380.1473960701211,0.004771970795795658,True,False,True,0.8522090911865234,1.800821304321289,0.9486122131347656
planar,energy_abs_error,largest_l3n5_regression,12,6377829,-36.425838470458984,157.22020087218786,0.019460708028107943,False,False,True,0.8986644744873047,1.8014869689941406,0.9028224945068359
planar,energy_abs_error,largest_l3n5_regression,13,4915356,43.80350875854492,969.3182762036956,0.03325012567550005,True,False,True,0.43604469299316406,1.2994556427001953,0.8634109497070312
planar,energy_abs_error,largest_l3n5_regression,14,6704763,-73.71521759033203,73.55853915428877,0.013327945490749192,False,False,True,0.2717628479003906,1.1307525634765625,0.8589897155761719
planar,energy_abs_error,largest_l3n5_regression,15,4045766,-66.62985229492188,142.88122320854163,0.024475079881843238,False,False,True,0.9639816284179688,1.82171630859375,0.8577346801757812
planar,energy_abs_error,largest_l3n5_regression,16,5691181,343.5308532714844,2656.001408401356,0.02313437595609435,True,True,True,0.7891082763671875,1.620086669921875,0.8309783935546875
planar,energy_abs_error,largest_l3n5_regression,17,3083175,133.10382080078125,1095.9965662243224,0.04067186655954859,True,True,True,2.7080230712890625,3.5302581787109375,0.822235107421875
planar,energy_abs_error,largest_l3n5_regression,18,7405242,-45.19077682495117,258.3601815073175,0.042416709216577315,True,False,True,1.2204322814941406,2.039590835571289,0.8191585540771484
planar,energy_abs_error,largest_l3n5_regression,19,3532170,-84.12035369873047,117.8687839201439,0.030248374657841255,False,False,True,0.6275711059570312,1.4361457824707031,0.8085746765136719
planar,energy_abs_error,largest_l3n5_regression,20,5585885,1.3814140558242798,360.76691872481797,0.0450189276081565,True,False,True,1.1069508790969849,1.9119732975959778,0.8050224184989929
planar,energy_abs_error,largest_l3n5_regression,21,3817134,110.45243072509766,1141.979089669851,0.04173800501407824,True,True,True,0.5588951110839844,1.3616142272949219,0.8027191162109375
planar,energy_abs_error,largest_l3n5_regression,22,5865779,113.78856658935547,1537.0476581067053,0.00860927581413464,True,True,True,0.6686248779296875,1.4343681335449219,0.7657432556152344
planar,energy_abs_error,largest_l3n5_regression,23,3264277,-54.57404708862305,158.84752233450573,0.0020452659839821485,False,False,True,0.5859375,1.3498878479003906,0.7639503479003906
planar,energy_abs_error,largest_l3n5_regression,24,5525755,38.182743072509766,291.64426941441724,0.01829827400413262,True,False,True,0.9009990692138672,1.6625633239746094,0.7615642547607422
planar,energy_abs_error,largest_l3n5_regression,25,4131309,141.81976318359375,1638.6492291475763,0.005284780516992433,True,True,True,3.4637680053710938,4.214271545410156,0.7505035400390625
planar,force_rmse,largest_l3n5_improvement,1,5813022,450.1976623535156,2451.501262381391,0.008928890243024793,True,True,True,21.2127448500664,12.13628556729185,-9.07645928277455
planar,force_rmse,largest_l3n5_improvement,2,7237219,380.9141540527344,2547.380533788192,0.0036300819483645903,True,True,True,12.37602268798955,10.013967124303871,-2.3620555636856793
planar,force_rmse,largest_l3n5_improvement,3,7012853,85.27275085449219,1559.036771397597,0.039956491266223804,True,True,True,25.211669407569758,23.213701081482665,-1.9979683260870935
planar,force_rmse,largest_l3n5_improvement,4,5052528,327.3949890136719,2384.45152964097,0.032920073658701435,True,True,True,11.765558342622914,10.156756673316554,-1.6088016693063594
planar,force_rmse,largest_l3n5_improvement,5,6782121,-30.888229370117188,463.36153803140786,0.04385490549237266,True,False,True,5.474764206110051,3.8817752828328205,-1.5929889232772307
planar,force_rmse,largest_l3n5_improvement,6,7507730,435.1946105957031,3650.4736559722537,0.041677606678635945,True,True,True,6.5747956211286995,5.113839018989079,-1.4609566021396203
planar,force_rmse,largest_l3n5_improvement,7,6628547,-47.49076843261719,86.78013782145916,0.041536263624536204,False,False,True,6.542606555237084,5.0957680587098615,-1.4468384965272225
planar,force_rmse,largest_l3n5_improvement,8,6065891,-53.839752197265625,151.32173497142733,0.005786446355616985,False,False,True,11.216259849548623,9.779959593114059,-1.4363002564345635
planar,force_rmse,largest_l3n5_improvement,9,4118326,233.5249786376953,1458.7737863240616,0.03060363030153294,True,True,True,3.6371484531139213,2.2455288497616457,-1.3916196033522756
planar,force_rmse,largest_l3n5_improvement,10,5868155,-7.748730659484863,224.54190761795078,0.023150311096005582,True,False,True,3.4980284840144154,2.2001166914460946,-1.2979117925683208
planar,force_rmse,largest_l3n5_improvement,11,6340397,-85.95157623291016,238.89115231683778,0.01881639245476474,True,False,True,3.724893486805522,2.4362226275472683,-1.2886708592582536
planar,force_rmse,largest_l3n5_improvement,12,6114400,365.7784118652344,2754.096142148554,0.012977077397498949,True,True,True,7.101420629660518,5.824089937592188,-1.2773306920683298
planar,force_rmse,largest_l3n5_improvement,13,6888700,453.979736328125,3417.830948919917,0.010135537987738754,True,True,True,7.551223098764456,6.295159989731712,-1.2560631090327448
planar,force_rmse,largest_l3n5_improvement,14,7456312,110.46954345703125,758.5054676934674,0.019647803117645593,True,True,True,10.212086810666431,8.964984260519259,-1.2471025501471722
planar,force_rmse,largest_l3n5_improvement,15,4249390,56.13432693481445,587.2583411644363,0.041587522920095585,True,True,True,4.093993173531257,2.8832106863423936,-1.2107824871888635
