metric,source_index,architecture,seed,run_label,error,run_mean,run_sample_std,std_above_run_mean,is_ge_outlier_sigma
force_rmse,6164907,L3N4,202,L3N4 s202,0.4680376502890972,0.8431210359313008,7.652568671926223,-0.049014050278073706,False
force_rmse,6164907,L3N5,0,L3N5 s0,1.1189078429206305,0.9302972736635371,1.2755249187294415,0.14786898043902552,False
force_rmse,6164907,L3N5,1,L3N5 s1,0.6960130936009618,0.77667101360709,1.0342250207399561,-0.07798875330672236,False
force_rmse,6164907,L3N5,2,L3N5 s2,186.15398259478212,0.8995919849183872,2.005835693119988,92.35770967945476,True
force_rmse,6164907,L3N5,3,L3N5 s3,0.5478670680025611,1.3426306001985093,150.97216563344338,-0.005264305038357959,False
force_rmse,6164907,L3N5,4,L3N5 s4,0.4571377528220526,0.767989277423989,1.1236320753312905,-0.27664885279310425,False
force_rmse,6164907,L3N5,7,L3N5 s7,0.4967209193006304,0.8156407186690648,2.715445565417085,-0.11744658166971918,False
force_rmse,6164907,L3N5,42,L3N5 s42,1.0476301548220308,0.7763728265238862,1.0743564989113195,0.25248353649186145,False
force_rmse,6164907,L3N5,1776,L3N5 s1776,0.829928153373669,0.8445330250675972,11.79982220048153,-0.001237719640668163,False
force_rmse,6164907,L4N3,7,L4N3 s7,0.9233162272048654,0.7753723255357129,1.0564935853803457,0.14003293888044913,False
force_rmse,6164907,L4N3,42,L4N3 s42,0.6952904355576146,0.809886800124928,2.047969306208862,-0.05595609476171821,False
force_rmse,6164907,L4N3,101,L4N3 s101,0.8626547265591752,0.8257259389713092,1.1601534754277159,0.03183095027513613,False
force_rmse,6164907,L4N3,202,L4N3 s202,0.9079515130307584,0.7987275902263791,1.2491149539856543,0.08744104972554329,False
force_rmse,6164907,L4N3,303,L4N3 s303,0.9535801296571642,0.8081150269731313,1.0942569696426558,0.132935047908844,False
force_rmse,6164907,L4N3,1776,L4N3 s1776,0.572394546967861,0.7893848742178087,1.2645035356073908,-0.1716012024796109,False
force_rmse,6164907,L4N4,0,L4N4 s0,0.4379572284725582,0.6998088506690505,1.0027711299909015,-0.261128002557142,False
force_rmse,6164907,L4N4,7,L4N4 s7,0.4790043553856222,0.7121068102430937,1.0548637193503148,-0.220978739320979,False
force_rmse,6164907,L4N4,42,L4N4 s42,0.4311782671893383,0.7284919982471453,1.294255059768757,-0.22971803649809772,False
force_rmse,6164907,L4N4,1776,L4N4 s1776,0.5706691960736902,0.7028454213925167,2.376875554184212,-0.05560923250110665,False
force_rmse,6266598,L3N4,0,L3N4 s0,66.2939031846871,0.7487737191471382,1.062059810771518,61.71510191871929,True
force_rmse,6266598,L3N4,1,L3N4 s1,74.74633965267925,0.7759377503699537,2.727832319847768,27.11691674158233,True
force_rmse,6266598,L3N4,7,L3N4 s7,64.25418736423326,0.7593240561979255,1.803635935018513,35.20381362737908,True
force_rmse,6266598,L3N4,42,L3N4 s42,64.70408779533552,3.06855626350397,635.9190477885116,0.09692354985461885,False
force_rmse,6266598,L3N4,101,L3N4 s101,67.74308295708546,0.7459622809873312,1.2523542465365345,53.49694055127209,True
force_rmse,6266598,L3N4,202,L3N4 s202,54.844629287291504,0.8431210359313008,7.652568671926223,7.056651245674809,True
force_rmse,6266598,L3N5,0,L3N5 s0,73.93620790429011,0.9302972736635371,1.2755249187294415,57.23597364397101,True
force_rmse,6266598,L3N5,1,L3N5 s1,57.83772347096794,0.77667101360709,1.0342250207399561,55.17276348287863,True
force_rmse,6266598,L3N5,2,L3N5 s2,57.93491153789866,0.8995919849183872,2.005835693119988,28.434691709102243,True
force_rmse,6266598,L3N5,3,L3N5 s3,67.70451028577111,1.3426306001985093,150.97216563344338,0.4395636732581394,False
force_rmse,6266598,L3N5,4,L3N5 s4,57.85561841458693,0.767989277423989,1.1236320753312905,50.8063363359677,True
force_rmse,6266598,L3N5,7,L3N5 s7,68.12261778533446,0.8156407186690648,2.715445565417085,24.7867156402847,True
force_rmse,6266598,L3N5,42,L3N5 s42,61.81655370222627,0.7763728265238862,1.0743564989113195,56.81557372953614,True
force_rmse,6266598,L3N5,1776,L3N5 s1776,78.8408100906646,0.8445330250675972,11.79982220048153,6.609953585776412,True
force_rmse,6266598,L4N3,7,L4N3 s7,50.09047381752151,0.7753723255357129,1.0564935853803457,46.67808889178631,True
force_rmse,6266598,L4N3,42,L4N3 s42,56.91017728035471,0.809886800124928,2.047969306208862,27.393130507449314,True
force_rmse,6266598,L4N3,101,L4N3 s101,55.521187442945816,0.8257259389713092,1.1601534754277159,47.14502232888613,True
force_rmse,6266598,L4N3,202,L4N3 s202,63.68074636635388,0.7987275902263791,1.2491149539856543,50.34125848504547,True
force_rmse,6266598,L4N3,303,L4N3 s303,58.85059608692058,0.8081150269731313,1.0942569696426558,53.042825104328095,True
force_rmse,6266598,L4N3,1776,L4N3 s1776,61.48372383256194,0.7893848742178087,1.2645035356073908,47.99855219795036,True
force_rmse,6266598,L4N4,0,L4N4 s0,62.54296158067261,0.6998088506690505,1.0027711299909015,61.67225090591179,True
force_rmse,6266598,L4N4,7,L4N4 s7,96.1626373967728,0.7121068102430937,1.0548637193503148,90.48612520801947,True
